Month,TagName,
"2016-11-01 00:00:00","node.js","3800"
"2016-11-01 00:00:00","objective-c","1570"
"2016-11-01 00:00:00","php","12090"
"2016-11-01 00:00:00","python","14253"
"2016-11-01 00:00:00","r","3570"
"2016-11-01 00:00:00","ruby-on-rails","2444"
"2016-11-01 00:00:00","sql","4758"
"2016-12-01 00:00:00","android","11051"
"2016-12-01 00:00:00","arrays","3499"
"2016-12-01 00:00:00","asp.net","2061"
"2016-12-01 00:00:00","c","2811"
"2016-12-01 00:00:00","c#","10757"
"2016-12-01 00:00:00","c++","5262"
"2016-12-01 00:00:00","css","5989"
"2016-12-01 00:00:00","html","8790"
"2016-12-01 00:00:00","ios","5837"
"2016-12-01 00:00:00","java","13925"
"2016-12-01 00:00:00","javascript","19900"
"2016-12-01 00:00:00","jquery","8141"
"2016-12-01 00:00:00","mysql","5000"
"2016-12-01 00:00:00","node.js","3636"
"2016-12-01 00:00:00","objective-c","1502"
"2016-12-01 00:00:00","php","11607"
"2016-12-01 00:00:00","python","13099"
"2016-12-01 00:00:00","r","3159"
"2016-12-01 00:00:00","ruby-on-rails","2301"
"2016-12-01 00:00:00","sql","4191"
"2017-01-01 00:00:00","android","12482"
"2017-01-01 00:00:00","arrays","3712"
"2017-01-01 00:00:00","asp.net","2293"
"2017-01-01 00:00:00","c","2775"
"2017-01-01 00:00:00","c#","11775"
"2017-01-01 00:00:00","c++","5686"
"2017-01-01 00:00:00","css","6678"
"2017-01-01 00:00:00","html","9539"
"2017-01-01 00:00:00","ios","6090"
"2017-01-01 00:00:00","java","14649"
"2017-01-01 00:00:00","javascript","21499"
"2017-01-01 00:00:00","jquery","8423"
"2017-01-01 00:00:00","mysql","5446"
"2017-01-01 00:00:00","node.js","4185"
"2017-01-01 00:00:00","objective-c","1467"
"2017-01-01 00:00:00","php","12771"
"2017-01-01 00:00:00","python","14347"
"2017-01-01 00:00:00","r","3508"
"2017-01-01 00:00:00","ruby-on-rails","2476"
"2017-01-01 00:00:00","sql","4402"
"2017-02-01 00:00:00","android","11568"
"2017-02-01 00:00:00","arrays","3746"
"2017-02-01 00:00:00","asp.net","2093"
"2017-02-01 00:00:00","c","2743"
"2017-02-01 00:00:00","c#","11578"
"2017-02-01 00:00:00","c++","5211"
"2017-02-01 00:00:00","css","6738"
"2017-02-01 00:00:00","html","9722"
"2017-02-01 00:00:00","ios","5648"
"2017-02-01 00:00:00","java","14654"
"2017-02-01 00:00:00","javascript","21266"
"2017-02-01 00:00:00","jquery","8393"
"2017-02-01 00:00:00","mysql","5523"
"2017-02-01 00:00:00","node.js","3981"
"2017-02-01 00:00:00","objective-c","1342"
"2017-02-01 00:00:00","php","12666"
"2017-02-01 00:00:00","python","14849"
"2017-02-01 00:00:00","r","3695"
"2017-02-01 00:00:00","ruby-on-rails","2281"
"2017-02-01 00:00:00","sql","4458"
"2017-03-01 00:00:00","android","13557"
"2017-03-01 00:00:00","arrays","4055"
"2017-03-01 00:00:00","asp.net","2496"
"2017-03-01 00:00:00","c","2988"
"2017-03-01 00:00:00","c#","13075"
"2017-03-01 00:00:00","c++","6268"
"2017-03-01 00:00:00","css","7398"
"2017-03-01 00:00:00","html","10749"
"2017-03-01 00:00:00","ios","6365"
"2017-03-01 00:00:00","java","17423"
"2017-03-01 00:00:00","javascript","23794"
"2017-03-01 00:00:00","jquery","9393"
"2017-03-01 00:00:00","mysql","6572"
"2017-03-01 00:00:00","node.js","4637"
"2017-03-01 00:00:00","objective-c","1456"
"2017-03-01 00:00:00","php","14235"
"2017-03-01 00:00:00","python","17211"
"2017-03-01 00:00:00","r","4623"
"2017-03-01 00:00:00","ruby-on-rails","2476"
"2017-03-01 00:00:00","sql","5390"
"2017-04-01 00:00:00","android","11670"
"2017-04-01 00:00:00","arrays","3953"
"2017-04-01 00:00:00","asp.net","2208"
"2017-04-01 00:00:00","c","2874"
"2017-04-01 00:00:00","c#","11159"
"2017-04-01 00:00:00","c++","5908"
"2017-04-01 00:00:00","css","6292"
"2017-04-01 00:00:00","html","9555"
"2017-04-01 00:00:00","ios","5383"
"2017-04-01 00:00:00","java","16019"
"2017-04-01 00:00:00","javascript","21336"
"2017-04-01 00:00:00","jquery","8127"
"2017-04-01 00:00:00","mysql","5706"
"2017-04-01 00:00:00","node.js","4119"
"2017-04-01 00:00:00","objective-c","1148"
"2017-04-01 00:00:00","php","12589"
"2017-04-01 00:00:00","python","15721"
"2017-04-01 00:00:00","r","4277"
"2017-04-01 00:00:00","ruby-on-rails","2080"
"2017-04-01 00:00:00","sql","4744"
"2017-05-01 00:00:00","android","11760"
"2017-05-01 00:00:00","arrays","3831"
"2017-05-01 00:00:00","asp.net","2360"
"2017-05-01 00:00:00","c","2753"
"2017-05-01 00:00:00","c#","12076"
"2017-05-01 00:00:00","c++","5338"
"2017-05-01 00:00:00","css","6568"
"2017-05-01 00:00:00","html","9920"
"2017-05-01 00:00:00","ios","5682"
"2017-05-01 00:00:00","java","16436"
"2017-05-01 00:00:00","javascript","22488"
"2017-05-01 00:00:00","jquery","8519"
"2017-05-01 00:00:00","mysql","5648"
"2017-05-01 00:00:00","node.js","4315"
"2017-05-01 00:00:00","objective-c","1187"
"2017-05-01 00:00:00","php","13200"
"2017-05-01 00:00:00","python","16245"
"2017-05-01 00:00:00","r","4336"
"2017-05-01 00:00:00","ruby-on-rails","2184"
"2017-05-01 00:00:00","sql","5177"
"2017-06-01 00:00:00","android","11304"
"2017-06-01 00:00:00","arrays","3497"
"2017-06-01 00:00:00","asp.net","2114"
"2017-06-01 00:00:00","c","2377"
"2017-06-01 00:00:00","c#","11389"
"2017-06-01 00:00:00","c++","4715"
"2017-06-01 00:00:00","css","6396"
"2017-06-01 00:00:00","html","9453"
"2017-06-01 00:00:00","ios","5904"
"2017-06-01 00:00:00","java","14698"
"2017-06-01 00:00:00","javascript","21684"
"2017-06-01 00:00:00","jquery","8120"
"2017-06-01 00:00:00","mysql","5274"
"2017-06-01 00:00:00","node.js","4418"
"2017-06-01 00:00:00","objective-c","1231"
"2017-06-01 00:00:00","php","11935"
"2017-06-01 00:00:00","python","16110"
"2017-06-01 00:00:00","r","4476"
"2017-06-01 00:00:00","ruby-on-rails","2019"
"2017-06-01 00:00:00","sql","4862"
"2017-07-01 00:00:00","android","12053"
"2017-07-01 00:00:00","arrays","3423"
"2017-07-01 00:00:00","asp.net","2165"
"2017-07-01 00:00:00","c","2064"
"2017-07-01 00:00:00","c#","11292"
"2017-07-01 00:00:00","c++","5057"
"2017-07-01 00:00:00","css","6526"
"2017-07-01 00:00:00","html","9437"
"2017-07-01 00:00:00","ios","5950"
"2017-07-01 00:00:00","java","14236"
"2017-07-01 00:00:00","javascript","21708"
"2017-07-01 00:00:00","jquery","7887"
"2017-07-01 00:00:00","mysql","5355"
"2017-07-01 00:00:00","node.js","4617"
"2017-07-01 00:00:00","objective-c","1108"
"2017-07-01 00:00:00","php","11943"
"2017-07-01 00:00:00","python","17006"
"2017-07-01 00:00:00","r","4602"
"2017-07-01 00:00:00","ruby-on-rails","2096"
"2017-07-01 00:00:00","sql","4838"
"2017-08-01 00:00:00","android","11596"
"2017-08-01 00:00:00","arrays","3338"
"2017-08-01 00:00:00","asp.net","2020"
"2017-08-01 00:00:00","c","2062"
"2017-08-01 00:00:00","c#","11037"
"2017-08-01 00:00:00","c++","4818"
"2017-08-01 00:00:00","css","6520"
"2017-08-01 00:00:00","html","9315"
"2017-08-01 00:00:00","ios","5653"
"2017-08-01 00:00:00","java","13797"
"2017-08-01 00:00:00","javascript","21468"
"2017-08-01 00:00:00","jquery","7823"
"2017-08-01 00:00:00","mysql","5226"
"2017-08-01 00:00:00","node.js","4500"
"2017-08-01 00:00:00","objective-c","995"
"2017-08-01 00:00:00","php","11795"
"2017-08-01 00:00:00","python","16543"
"2017-08-01 00:00:00","r","4593"
"2017-08-01 00:00:00","ruby-on-rails","1960"
"2017-08-01 00:00:00","sql","4627"
"2017-09-01 00:00:00","android","10190"
"2017-09-01 00:00:00","arrays","3248"
"2017-09-01 00:00:00","asp.net","1856"
"2017-09-01 00:00:00","c","2114"
"2017-09-01 00:00:00","c#","9965"
"2017-09-01 00:00:00","c++","4505"
"2017-09-01 00:00:00","css","5450"
"2017-09-01 00:00:00","html","7959"
"2017-09-01 00:00:00","ios","5239"
"2017-09-01 00:00:00","java","12838"
"2017-09-01 00:00:00","javascript","19091"
"2017-09-01 00:00:00","jquery","6791"
"2017-09-01 00:00:00","mysql","4918"
"2017-09-01 00:00:00","node.js","4097"
"2017-09-01 00:00:00","objective-c","895"
"2017-09-01 00:00:00","php","10832"
"2017-09-01 00:00:00","python","15532"
"2017-09-01 00:00:00","r","4244"
"2017-09-01 00:00:00","ruby-on-rails","1686"
"2017-09-01 00:00:00","sql","4253"
"2017-10-01 00:00:00","android","10011"
"2017-10-01 00:00:00","arrays","3569"
"2017-10-01 00:00:00","asp.net","1752"
"2017-10-01 00:00:00","c","2811"
"2017-10-01 00:00:00","c#","10311"
"2017-10-01 00:00:00","c++","5257"
"2017-10-01 00:00:00","css","5927"
"2017-10-01 00:00:00","html","8364"
"2017-10-01 00:00:00","ios","5152"
"2017-10-01 00:00:00","java","14096"
"2017-10-01 00:00:00","javascript","19987"
"2017-10-01 00:00:00","jquery","6830"
"2017-10-01 00:00:00","mysql","4838"
"2017-10-01 00:00:00","node.js","4188"
"2017-10-01 00:00:00","objective-c","863"
"2017-10-01 00:00:00","php","10980"
"2017-10-01 00:00:00","python","17055"
"2017-10-01 00:00:00","r","4567"
"2017-10-01 00:00:00","ruby-on-rails","1816"
"2017-10-01 00:00:00","sql","4629"
"2017-11-01 00:00:00","android","10541"
"2017-11-01 00:00:00","arrays","3851"
"2017-11-01 00:00:00","asp.net","1749"
"2017-11-01 00:00:00","c","2976"
"2017-11-01 00:00:00","c#","9892"
"2017-11-01 00:00:00","c++","5074"
"2017-11-01 00:00:00","css","5844"
"2017-11-01 00:00:00","html","8357"
"2017-11-01 00:00:00","ios","4979"
"2017-11-01 00:00:00","java","14297"
"2017-11-01 00:00:00","javascript","19504"
"2017-11-01 00:00:00","jquery","6689"
"2017-11-01 00:00:00","mysql","4951"
"2017-11-01 00:00:00","node.js","4281"
"2017-11-01 00:00:00","objective-c","815"
"2017-11-01 00:00:00","php","10734"
"2017-11-01 00:00:00","python","17076"
"2017-11-01 00:00:00","r","4540"
"2017-11-01 00:00:00","ruby-on-rails","1683"
"2017-11-01 00:00:00","sql","4638"
"2017-12-01 00:00:00","android","9721"
"2017-12-01 00:00:00","arrays","3138"
"2017-12-01 00:00:00","asp.net","1492"
"2017-12-01 00:00:00","c","2215"
"2017-12-01 00:00:00","c#","8697"
"2017-12-01 00:00:00","c++","4503"
"2017-12-01 00:00:00","css","5038"
"2017-12-01 00:00:00","html","7104"
"2017-12-01 00:00:00","ios","4233"
"2017-12-01 00:00:00","java","12084"
"2017-12-01 00:00:00","javascript","17082"
"2017-12-01 00:00:00","jquery","5662"
"2017-12-01 00:00:00","mysql","4160"
"2017-12-01 00:00:00","node.js","3845"
"2017-12-01 00:00:00","objective-c","642"
"2017-12-01 00:00:00","php","9272"
"2017-12-01 00:00:00","python","15039"
"2017-12-01 00:00:00","r","3733"
"2017-12-01 00:00:00","ruby-on-rails","1498"
"2017-12-01 00:00:00","sql","3787"
"2018-01-01 00:00:00","android","9823"
"2018-01-01 00:00:00","arrays","3365"
"2018-01-01 00:00:00","asp.net","1771"
"2018-01-01 00:00:00","c","2238"
"2018-01-01 00:00:00","c#","9481"
"2018-01-01 00:00:00","c++","4804"
"2018-01-01 00:00:00","css","5359"
"2018-01-01 00:00:00","html","7672"
"2018-01-01 00:00:00","ios","4721"
"2018-01-01 00:00:00","java","12415"
"2018-01-01 00:00:00","javascript","19059"
"2018-01-01 00:00:00","jquery","6067"
"2018-01-01 00:00:00","mysql","4484"
"2018-01-01 00:00:00","node.js","4510"
"2018-01-01 00:00:00","objective-c","670"
"2018-01-01 00:00:00","php","10285"
"2018-01-01 00:00:00","python","16324"
"2018-01-01 00:00:00","r","4214"
"2018-01-01 00:00:00","ruby-on-rails","1706"
"2018-01-01 00:00:00","sql","4281"
"2018-02-01 00:00:00","android","9089"
"2018-02-01 00:00:00","arrays","2934"
"2018-02-01 00:00:00","asp.net","1395"
"2018-02-01 00:00:00","c","2158"
"2018-02-01 00:00:00","c#","8664"
"2018-02-01 00:00:00","c++","4616"
"2018-02-01 00:00:00","css","4920"
"2018-02-01 00:00:00","html","7025"
"2018-02-01 00:00:00","ios","3988"
"2018-02-01 00:00:00","java","12106"
"2018-02-01 00:00:00","javascript","17328"
"2018-02-01 00:00:00","jquery","5219"
"2018-02-01 00:00:00","mysql","4145"
"2018-02-01 00:00:00","node.js","4080"
"2018-02-01 00:00:00","objective-c","595"
"2018-02-01 00:00:00","php","9280"
"2018-02-01 00:00:00","python","16430"
"2018-02-01 00:00:00","r","4526"
"2018-02-01 00:00:00","ruby-on-rails","1468"
"2018-02-01 00:00:00","sql","4161"
"2018-03-01 00:00:00","android","10176"
"2018-03-01 00:00:00","arrays","3102"
"2018-03-01 00:00:00","asp.net","1490"
"2018-03-01 00:00:00","c","2498"
"2018-03-01 00:00:00","c#","9895"
"2018-03-01 00:00:00","c++","5238"
"2018-03-01 00:00:00","css","5180"
"2018-03-01 00:00:00","html","7783"
"2018-03-01 00:00:00","ios","4454"
"2018-03-01 00:00:00","java","13641"
"2018-03-01 00:00:00","javascript","19247"
"2018-03-01 00:00:00","jquery","5580"
"2018-03-01 00:00:00","mysql","4529"
"2018-03-01 00:00:00","node.js","4435"
"2018-03-01 00:00:00","objective-c","603"
"2018-03-01 00:00:00","php","10001"
"2018-03-01 00:00:00","python","18024"
"2018-03-01 00:00:00","r","5116"
"2018-03-01 00:00:00","ruby-on-rails","1678"
"2018-03-01 00:00:00","sql","4807"
"2018-04-01 00:00:00","android","9510"
"2018-04-01 00:00:00","arrays","2978"
"2018-04-01 00:00:00","asp.net","1431"
"2018-04-01 00:00:00","c","2217"
"2018-04-01 00:00:00","c#","9330"
"2018-04-01 00:00:00","c++","4719"
"2018-04-01 00:00:00","css","4889"
"2018-04-01 00:00:00","html","7320"
"2018-04-01 00:00:00","ios","3947"
"2018-04-01 00:00:00","java","13566"
"2018-04-01 00:00:00","javascript","18068"
"2018-04-01 00:00:00","jquery","5013"
"2018-04-01 00:00:00","mysql","4445"
"2018-04-01 00:00:00","node.js","4055"
"2018-04-01 00:00:00","objective-c","558"
"2018-04-01 00:00:00","php","9104"
"2018-04-01 00:00:00","python","17063"
"2018-04-01 00:00:00","r","4761"
"2018-04-01 00:00:00","ruby-on-rails","1563"
"2018-04-01 00:00:00","sql","4785"
"2018-05-01 00:00:00","android","9611"
"2018-05-01 00:00:00","arrays","2889"
"2018-05-01 00:00:00","asp.net","1485"
"2018-05-01 00:00:00","c","2398"
"2018-05-01 00:00:00","c#","10037"
"2018-05-01 00:00:00","c++","4740"
"2018-05-01 00:00:00","css","4958"
"2018-05-01 00:00:00","html","7381"
"2018-05-01 00:00:00","ios","3995"
"2018-05-01 00:00:00","java","13564"
"2018-05-01 00:00:00","javascript","18171"
"2018-05-01 00:00:00","jquery","4921"
"2018-05-01 00:00:00","mysql","4305"
"2018-05-01 00:00:00","node.js","4278"
"2018-05-01 00:00:00","objective-c","585"
"2018-05-01 00:00:00","php","9615"
"2018-05-01 00:00:00","python","17703"
"2018-05-01 00:00:00","r","4751"
"2018-05-01 00:00:00","ruby-on-rails","1521"
"2018-05-01 00:00:00","sql","4843"
"2018-06-01 00:00:00","android","9023"
"2018-06-01 00:00:00","arrays","2567"
"2018-06-01 00:00:00","asp.net","1279"
"2018-06-01 00:00:00","c","1855"
"2018-06-01 00:00:00","c#","8874"
"2018-06-01 00:00:00","c++","4132"
"2018-06-01 00:00:00","css","4720"
"2018-06-01 00:00:00","html","6831"
"2018-06-01 00:00:00","ios","3517"
"2018-06-01 00:00:00","java","11889"
"2018-06-01 00:00:00","javascript","17310"
"2018-06-01 00:00:00","jquery","4512"
"2018-06-01 00:00:00","mysql","3954"
"2018-06-01 00:00:00","node.js","4099"
"2018-06-01 00:00:00","objective-c","486"
"2018-06-01 00:00:00","php","8596"
"2018-06-01 00:00:00","python","16905"
"2018-06-01 00:00:00","r","4520"
"2018-06-01 00:00:00","ruby-on-rails","1405"
"2018-06-01 00:00:00","sql","4482"
"2018-07-01 00:00:00","android","9651"
"2018-07-01 00:00:00","arrays","2629"
"2018-07-01 00:00:00","asp.net","1450"
"2018-07-01 00:00:00","c","1620"
"2018-07-01 00:00:00","c#","9496"
"2018-07-01 00:00:00","c++","3951"
"2018-07-01 00:00:00","css","4936"
"2018-07-01 00:00:00","html","7235"
"2018-07-01 00:00:00","ios","3901"
"2018-07-01 00:00:00","java","11873"
"2018-07-01 00:00:00","javascript","17927"
"2018-07-01 00:00:00","jquery","4660"
"2018-07-01 00:00:00","mysql","4017"
"2018-07-01 00:00:00","node.js","4208"
"2018-07-01 00:00:00","objective-c","509"
"2018-07-01 00:00:00","php","8728"
"2018-07-01 00:00:00","python","18020"
"2018-07-01 00:00:00","r","4433"
"2018-07-01 00:00:00","ruby-on-rails","1334"
"2018-07-01 00:00:00","sql","4627"
"2018-08-01 00:00:00","android","9841"
"2018-08-01 00:00:00","arrays","2777"
"2018-08-01 00:00:00","asp.net","1545"
"2018-08-01 00:00:00","c","1737"
"2018-08-01 00:00:00","c#","10055"
"2018-08-01 00:00:00","c++","4084"
"2018-08-01 00:00:00","css","5038"
"2018-08-01 00:00:00","html","7248"
"2018-08-01 00:00:00","ios","4151"
"2018-08-01 00:00:00","java","12065"
"2018-08-01 00:00:00","javascript","19016"
"2018-08-01 00:00:00","jquery","4994"
"2018-08-01 00:00:00","mysql","3854"
"2018-08-01 00:00:00","node.js","4602"
"2018-08-01 00:00:00","objective-c","509"
"2018-08-01 00:00:00","php","9080"
"2018-08-01 00:00:00","python","18679"
"2018-08-01 00:00:00","r","4361"
"2018-08-01 00:00:00","ruby-on-rails","1369"
"2018-08-01 00:00:00","sql","4580"
"2018-09-01 00:00:00","android","10079"
"2018-09-01 00:00:00","arrays","2757"
"2018-09-01 00:00:00","asp.net","1495"
"2018-09-01 00:00:00","c","1942"
"2018-09-01 00:00:00","c#","9376"
"2018-09-01 00:00:00","c++","4013"
"2018-09-01 00:00:00","css","4795"
"2018-09-01 00:00:00","html","6826"
"2018-09-01 00:00:00","ios","4017"
"2018-09-01 00:00:00","java","12291"
"2018-09-01 00:00:00","javascript","18041"
"2018-09-01 00:00:00","jquery","4529"
"2018-09-01 00:00:00","mysql","3800"
"2018-09-01 00:00:00","node.js","4669"
"2018-09-01 00:00:00","objective-c","488"
"2018-09-01 00:00:00","php","8705"
"2018-09-01 00:00:00","python","17768"
"2018-09-01 00:00:00","r","4224"
"2018-09-01 00:00:00","ruby-on-rails","1342"
"2018-09-01 00:00:00","sql","4006"
"2018-10-01 00:00:00","android","10642"
"2018-10-01 00:00:00","arrays","3127"
"2018-10-01 00:00:00","asp.net","1588"
"2018-10-01 00:00:00","c","2598"
"2018-10-01 00:00:00","c#","10423"
"2018-10-01 00:00:00","c++","4651"
"2018-10-01 00:00:00","css","5035"
"2018-10-01 00:00:00","html","7478"
"2018-10-01 00:00:00","ios","4126"
"2018-10-01 00:00:00","java","14462"
"2018-10-01 00:00:00","javascript","19696"
"2018-10-01 00:00:00","jquery","4754"
"2018-10-01 00:00:00","mysql","4164"
"2018-10-01 00:00:00","node.js","5145"
"2018-10-01 00:00:00","objective-c","488"
"2018-10-01 00:00:00","php","9317"
"2018-10-01 00:00:00","python","20287"
"2018-10-01 00:00:00","r","4875"
"2018-10-01 00:00:00","ruby-on-rails","1560"
"2018-10-01 00:00:00","sql","4650"
"2018-11-01 00:00:00","android","9765"
"2018-11-01 00:00:00","arrays","3113"
"2018-11-01 00:00:00","asp.net","1358"
"2018-11-01 00:00:00","c","2669"
"2018-11-01 00:00:00","c#","9530"
"2018-11-01 00:00:00","c++","4715"
"2018-11-01 00:00:00","css","4426"
"2018-11-01 00:00:00","html","6733"
"2018-11-01 00:00:00","ios","3661"
"2018-11-01 00:00:00","java","13556"
"2018-11-01 00:00:00","javascript","18395"
"2018-11-01 00:00:00","jquery","4329"
"2018-11-01 00:00:00","mysql","4083"
"2018-11-01 00:00:00","node.js","4731"
"2018-11-01 00:00:00","objective-c","392"
"2018-11-01 00:00:00","php","8307"
"2018-11-01 00:00:00","python","20257"
"2018-11-01 00:00:00","r","4815"
"2018-11-01 00:00:00","ruby-on-rails","1324"
"2018-11-01 00:00:00","sql","4406"
"2018-12-01 00:00:00","android","8638"
"2018-12-01 00:00:00","arrays","2679"
"2018-12-01 00:00:00","asp.net","1216"
"2018-12-01 00:00:00","c","2358"
"2018-12-01 00:00:00","c#","8460"
"2018-12-01 00:00:00","c++","3893"
"2018-12-01 00:00:00","css","4027"
"2018-12-01 00:00:00","html","6168"
"2018-12-01 00:00:00","ios","3393"
"2018-12-01 00:00:00","java","12072"
"2018-12-01 00:00:00","javascript","16165"
"2018-12-01 00:00:00","jquery","3720"
"2018-12-01 00:00:00","mysql","3592"
"2018-12-01 00:00:00","node.js","4283"
"2018-12-01 00:00:00","objective-c","339"
"2018-12-01 00:00:00","php","7194"
"2018-12-01 00:00:00","python","17702"
"2018-12-01 00:00:00","r","3804"
"2018-12-01 00:00:00","ruby-on-rails","1234"
"2018-12-01 00:00:00","sql","3763"
"2019-01-01 00:00:00","android","9265"
"2019-01-01 00:00:00","arrays","2589"
"2019-01-01 00:00:00","asp.net","1361"
"2019-01-01 00:00:00","c","2443"
"2019-01-01 00:00:00","c#","9835"
"2019-01-01 00:00:00","c++","4234"
"2019-01-01 00:00:00","css","4730"
"2019-01-01 00:00:00","html","6836"
"2019-01-01 00:00:00","ios","3478"
"2019-01-01 00:00:00","java","12821"
"2019-01-01 00:00:00","javascript","18082"
"2019-01-01 00:00:00","jquery","4137"
"2019-01-01 00:00:00","mysql","3915"
"2019-01-01 00:00:00","node.js","4916"
"2019-01-01 00:00:00","objective-c","400"
"2019-01-01 00:00:00","php","8331"
"2019-01-01 00:00:00","python","19019"
"2019-01-01 00:00:00","r","4537"
"2019-01-01 00:00:00","ruby-on-rails","1551"
"2019-01-01 00:00:00","sql","4246"
"2019-02-01 00:00:00","android","9009"
"2019-02-01 00:00:00","arrays","2690"
"2019-02-01 00:00:00","asp.net","1334"
"2019-02-01 00:00:00","c","2188"
"2019-02-01 00:00:00","c#","9497"
"2019-02-01 00:00:00","c++","4072"
"2019-02-01 00:00:00","css","4616"
"2019-02-01 00:00:00","html","6746"
"2019-02-01 00:00:00","ios","3216"
"2019-02-01 00:00:00","java","12702"
"2019-02-01 00:00:00","javascript","17829"
"2019-02-01 00:00:00","jquery","3919"
"2019-02-01 00:00:00","mysql","3859"
"2019-02-01 00:00:00","node.js","4709"
"2019-02-01 00:00:00","objective-c","356"
"2019-02-01 00:00:00","php","8432"
"2019-02-01 00:00:00","python","19719"
"2019-02-01 00:00:00","r","4919"
"2019-02-01 00:00:00","ruby-on-rails","1339"
"2019-02-01 00:00:00","sql","4461"
"2019-03-01 00:00:00","android","9878"
"2019-03-01 00:00:00","arrays","3117"
"2019-03-01 00:00:00","asp.net","1455"
"2019-03-01 00:00:00","c","2548"
"2019-03-01 00:00:00","c#","10121"
"2019-03-01 00:00:00","c++","4892"
"2019-03-01 00:00:00","css","5123"
"2019-03-01 00:00:00","html","7733"
"2019-03-01 00:00:00","ios","3476"
"2019-03-01 00:00:00","java","14148"
"2019-03-01 00:00:00","javascript","19700"
"2019-03-01 00:00:00","jquery","4314"
"2019-03-01 00:00:00","mysql","4465"
"2019-03-01 00:00:00","node.js","5215"
"2019-03-01 00:00:00","objective-c","376"
"2019-03-01 00:00:00","php","9048"
"2019-03-01 00:00:00","python","22620"
"2019-03-01 00:00:00","r","5166"
"2019-03-01 00:00:00","ruby-on-rails","1443"
"2019-03-01 00:00:00","sql","4913"
"2019-04-01 00:00:00","android","9025"
"2019-04-01 00:00:00","arrays","2731"
"2019-04-01 00:00:00","asp.net","1390"
"2019-04-01 00:00:00","c","2645"
"2019-04-01 00:00:00","c#","10455"
"2019-04-01 00:00:00","c++","4912"
"2019-04-01 00:00:00","css","4594"
"2019-04-01 00:00:00","html","7048"
"2019-04-01 00:00:00","ios","3403"
"2019-04-01 00:00:00","java","13303"
"2019-04-01 00:00:00","javascript","18526"
"2019-04-01 00:00:00","jquery","4139"
"2019-04-01 00:00:00","mysql","4046"
"2019-04-01 00:00:00","node.js","5171"
"2019-04-01 00:00:00","objective-c","415"
"2019-04-01 00:00:00","php","8495"
"2019-04-01 00:00:00","python","22503"
"2019-04-01 00:00:00","r","5358"
"2019-04-01 00:00:00","ruby-on-rails","1255"
"2019-04-01 00:00:00","sql","4564"
"2019-05-01 00:00:00","android","9015"
"2019-05-01 00:00:00","arrays","2801"
"2019-05-01 00:00:00","asp.net","1390"
"2019-05-01 00:00:00","c","2315"
"2019-05-01 00:00:00","c#","10325"
"2019-05-01 00:00:00","c++","4585"
"2019-05-01 00:00:00","css","4632"
"2019-05-01 00:00:00","html","7196"
"2019-05-01 00:00:00","ios","3413"
"2019-05-01 00:00:00","java","13263"
"2019-05-01 00:00:00","javascript","18495"
"2019-05-01 00:00:00","jquery","3903"
"2019-05-01 00:00:00","mysql","3844"
"2019-05-01 00:00:00","node.js","5221"
"2019-05-01 00:00:00","objective-c","352"
"2019-05-01 00:00:00","php","8259"
"2019-05-01 00:00:00","python","21772"
"2019-05-01 00:00:00","r","5038"
"2019-05-01 00:00:00","ruby-on-rails","1221"
"2019-05-01 00:00:00","sql","4414"
"2019-06-01 00:00:00","android","8633"
"2019-06-01 00:00:00","arrays","2389"
"2019-06-01 00:00:00","asp.net","1189"
"2019-06-01 00:00:00","c","1871"
"2019-06-01 00:00:00","c#","8701"
"2019-06-01 00:00:00","c++","4020"
"2019-06-01 00:00:00","css","4265"
"2019-06-01 00:00:00","html","6788"
"2019-06-01 00:00:00","ios","3125"
"2019-06-01 00:00:00","java","11393"
"2019-06-01 00:00:00","javascript","17000"
"2019-06-01 00:00:00","jquery","3389"
"2019-06-01 00:00:00","mysql","3225"
"2019-06-01 00:00:00","node.js","4765"
"2019-06-01 00:00:00","objective-c","341"
"2019-06-01 00:00:00","php","7089"
"2019-06-01 00:00:00","python","20077"
"2019-06-01 00:00:00","r","4619"
"2019-06-01 00:00:00","ruby-on-rails","1131"
"2019-06-01 00:00:00","sql","3819"
"2019-07-01 00:00:00","android","10375"
"2019-07-01 00:00:00","arrays","2709"
"2019-07-01 00:00:00","asp.net","1329"
"2019-07-01 00:00:00","c","1964"
"2019-07-01 00:00:00","c#","10148"
"2019-07-01 00:00:00","c++","4892"
"2019-07-01 00:00:00","css","5070"
"2019-07-01 00:00:00","html","8106"
"2019-07-01 00:00:00","ios","3495"
"2019-07-01 00:00:00","java","13383"
"2019-07-01 00:00:00","javascript","19405"
"2019-07-01 00:00:00","jquery","4129"
"2019-07-01 00:00:00","mysql","3937"
"2019-07-01 00:00:00","node.js","5413"
"2019-07-01 00:00:00","objective-c","335"
"2019-07-01 00:00:00","php","8429"
"2019-07-01 00:00:00","python","23483"
"2019-07-01 00:00:00","r","5088"
"2019-07-01 00:00:00","ruby-on-rails","1209"
"2019-07-01 00:00:00","sql","4560"
"2019-08-01 00:00:00","android","5262"
"2019-08-01 00:00:00","arrays","1435"
"2019-08-01 00:00:00","asp.net","731"
"2019-08-01 00:00:00","c","1098"
"2019-08-01 00:00:00","c#","5679"
"2019-08-01 00:00:00","c++","2460"
"2019-08-01 00:00:00","css","2864"
"2019-08-01 00:00:00","html","4397"
"2019-08-01 00:00:00","ios","1820"
